1.0	2.0	0.07396190476190476		1.088	0.004369477911646586	
2.0	8.0	0.48248253968253985		4.176	0.016771084337349397	
3.0	7.0	0.4529333333333335		4.16	0.01670682730923695	
4.0	15.0	0.46453333333333335		4.032	0.016192771084337348	
5.0	14.0	0.41865714285714295		3.984	0.016	
6.0	10.0	0.42025714285714333		3.8	0.015261044176706828	
7.0	11.0	0.3648761904761904		3.728	0.014971887550200803	
8.0	11.0	0.4661142857142859		3.784	0.015196787148594378	
9.0	9.0	0.44582222222222195		3.656	0.014682730923694778	
