1.0	5.0	0.35959047619047624		2.896	0.011630522088353414	
2.0	18.0	0.45166984126984133		3.792	0.015228915662650602	
3.0	9.0	0.456263492063492		4.024	0.016160642570281124	
4.0	7.0	0.4829650793650792		3.888	0.015614457831325302	
5.0	8.0	0.4652920634920634		3.8	0.015261044176706828	
6.0	12.0	0.45221904761904735		3.8	0.015261044176706828	
7.0	7.0	0.414390476190476		3.616	0.014522088353413655	
8.0	6.0	0.47441904761904796		3.856	0.0154859437751004	
9.0	12.0	0.4357904761904763		3.776	0.015164658634538152	
