9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
9.0	0.9090909090909091
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
16.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
17.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
18.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
19.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
20.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
21.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
22.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
23.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
24.0	0.3225806451612903
648.0	0.9090909090909091
650.0	0.9090909090909091
650.0	0.9090909090909091
650.0	0.9090909090909091
650.0	0.9090909090909091
690.0	0.9090909090909091
690.0	0.9090909090909091
690.0	0.9090909090909091
690.0	0.9090909090909091
690.0	0.9090909090909091
730.0	0.9090909090909091
730.0	0.9090909090909091
730.0	0.9090909090909091
730.0	0.9090909090909091
730.0	0.9090909090909091
