648.0	1049.0
648.0	1049.0
648.0	1049.0
678.0	1079.0
678.0	1079.0
678.0	1079.0
716.0	1117.0
716.0	1117.0
716.0	1117.0
796.0	1197.0
840.0	1241.0
840.0	1241.0
840.0	1241.0
880.0	1281.0
880.0	1281.0
880.0	1281.0
920.0	1321.0
920.0	1321.0
920.0	1321.0
960.0	1361.0
960.0	1361.0
960.0	1361.0
960.0	1361.0
1000.0	1401.0
1000.0	1401.0
1000.0	1401.0
1044.0	1445.0
1084.0	1485.0
1126.0	1527.0
1166.0	1567.0
1206.0	1607.0
1206.0	1607.0
1206.0	1607.0
1248.0	1649.0
1248.0	1649.0
1288.0	1689.0
1288.0	1689.0
1370.0	1771.0
1370.0	1771.0
1370.0	1771.0
1410.0	1811.0
1410.0	1811.0
2367.0	2768.0
2367.0	2768.0
2409.0	2810.0
2409.0	2810.0
2409.0	2810.0
2491.0	2892.0
2491.0	2892.0
2491.0	2892.0
2647.0	3048.0
2647.0	3048.0
2663.0	3064.0
2695.0	3096.0
2717.0	3118.0
2717.0	3118.0
2755.0	3156.0
2919.0	3320.0
2929.0	3330.0
2959.0	3360.0
2959.0	3360.0
2959.0	3360.0
2959.0	3360.0
2959.0	3360.0
3001.0	3402.0
3001.0	3402.0
3151.0	3552.0
3167.0	3568.0
3167.0	3568.0
4195.0	4596.0
4211.0	4612.0
4231.0	4632.0
4231.0	4632.0
4487.0	4888.0
4488.0	4889.0
4684.0	5085.0
4684.0	5085.0
4724.0	5125.0
4724.0	5125.0
4724.0	5125.0
5114.0	5515.0
6142.0	6543.0
6142.0	6543.0
6184.0	6585.0
6398.0	6799.0
6398.0	6799.0
7948.0	8349.0
7948.0	8349.0
8162.0	8563.0
8975.0	9376.0
9702.0	10000.0
9702.0	10000.0
9808.0	10000.0
